"תנ ך עברי מודרני"


"This Bible is in the Public Domain."

"Verse ID","Book Name","Book Number",Chapter,Verse,Text
198,בְּרֵאשִׁית,1,8,14,"ובחדש השני בשבעה ועשרים יום לחדש יבשה הארץ׃"
199,בְּרֵאשִׁית,1,8,15,"וידבר אלהים אל נח לאמר׃"
200,בְּרֵאשִׁית,1,8,16,"צא מן התבה אתה ואשתך ובניך ונשי בניך אתך׃"
201,בְּרֵאשִׁית,1,8,17,"כל החיה אשר אתך מכל בשר בעוף ובבהמה ובכל הרמש הרמש על הארץ הוצא אתך ושרצו בארץ ופרו ורבו על הארץ׃"
202,בְּרֵאשִׁית,1,8,18,"ויצא נח ובניו ואשתו ונשי בניו אתו׃"
203,בְּרֵאשִׁית,1,8,19,"כל החיה כל הרמש וכל העוף כל רומש על הארץ למשפחתיהם יצאו מן התבה׃"
204,בְּרֵאשִׁית,1,8,20,"ויבן נח מזבח ליהוה ויקח מכל הבהמה הטהורה ומכל העוף הטהר ויעל עלת במזבח׃"
205,בְּרֵאשִׁית,1,8,21,"וירח יהוה את ריח הניחח ויאמר יהוה אל לבו לא אסף לקלל עוד את האדמה בעבור האדם כי יצר לב האדם רע מנעריו ולא אסף עוד להכות את כל חי כאשר עשיתי׃"
206,בְּרֵאשִׁית,1,8,22,"עד כל ימי הארץ זרע וקציר וקר וחם וקיץ וחרף ויום ולילה לא ישבתו׃"
207,בְּרֵאשִׁית,1,9,1,"¶ ויברך אלהים את נח ואת בניו ויאמר להם פרו ורבו ומלאו את הארץ׃"
208,בְּרֵאשִׁית,1,9,2,"ומוראכם וחתכם יהיה על כל חית הארץ ועל כל עוף השמים בכל אשר תרמש האדמה ובכל דגי הים בידכם נתנו׃"
209,בְּרֵאשִׁית,1,9,3,"כל רמש אשר הוא חי לכם יהיה לאכלה כירק עשב נתתי לכם את כל׃"
210,בְּרֵאשִׁית,1,9,4,"אך בשר בנפשו דמו לא תאכלו׃"
211,בְּרֵאשִׁית,1,9,5,"ואך את דמכם לנפשתיכם אדרש מיד כל חיה אדרשנו ומיד האדם מיד איש אחיו אדרש את נפש האדם׃"
212,בְּרֵאשִׁית,1,9,6,"שפך דם האדם באדם דמו ישפך כי בצלם אלהים עשה את האדם׃"
213,בְּרֵאשִׁית,1,9,7,"ואתם פרו ורבו שרצו בארץ ורבו בה׃"
214,בְּרֵאשִׁית,1,9,8,"ויאמר אלהים אל נח ואל בניו אתו לאמר׃"
215,בְּרֵאשִׁית,1,9,9,"ואני הנני מקים את בריתי אתכם ואת זרעכם אחריכם׃"
216,בְּרֵאשִׁית,1,9,10,"ואת כל נפש החיה אשר אתכם בעוף בבהמה ובכל חית הארץ אתכם מכל יצאי התבה לכל חית הארץ׃"
217,בְּרֵאשִׁית,1,9,11,"והקמתי את בריתי אתכם ולא יכרת כל בשר עוד ממי המבול ולא יהיה עוד מבול לשחת הארץ׃"
218,בְּרֵאשִׁית,1,9,12,"ויאמר אלהים זאת אות הברית אשר אני נתן ביני וביניכם ובין כל נפש חיה אשר אתכם לדרת עולם׃"
219,בְּרֵאשִׁית,1,9,13,"את קשתי נתתי בענן והיתה לאות ברית ביני ובין הארץ׃"
220,בְּרֵאשִׁית,1,9,14,"והיה בענני ענן על הארץ ונראתה הקשת בענן׃"
221,בְּרֵאשִׁית,1,9,15,"וזכרתי את בריתי אשר ביני וביניכם ובין כל נפש חיה בכל בשר ולא יהיה עוד המים למבול לשחת כל בשר׃"
222,בְּרֵאשִׁית,1,9,16,"והיתה הקשת בענן וראיתיה לזכר ברית עולם בין אלהים ובין כל נפש חיה בכל בשר אשר על הארץ׃"
223,בְּרֵאשִׁית,1,9,17,"ויאמר אלהים אל נח זאת אות הברית אשר הקמתי ביני ובין כל בשר אשר על הארץ׃"
224,בְּרֵאשִׁית,1,9,18,"ויהיו בני נח היצאים מן התבה שם וחם ויפת וחם הוא אבי כנען׃"
225,בְּרֵאשִׁית,1,9,19,"שלשה אלה בני נח ומאלה נפצה כל הארץ׃"
226,בְּרֵאשִׁית,1,9,20,"ויחל נח איש האדמה ויטע כרם׃"
227,בְּרֵאשִׁית,1,9,21,"וישת מן היין וישכר ויתגל בתוך אהלה׃"
228,בְּרֵאשִׁית,1,9,22,"וירא חם אבי כנען את ערות אביו ויגד לשני אחיו בחוץ׃"
229,בְּרֵאשִׁית,1,9,23,"ויקח שם ויפת את השמלה וישימו על שכם שניהם וילכו אחרנית ויכסו את ערות אביהם ופניהם אחרנית וערות אביהם לא ראו׃"
230,בְּרֵאשִׁית,1,9,24,"וייקץ נח מיינו וידע את אשר עשה לו בנו הקטן׃"
231,בְּרֵאשִׁית,1,9,25,"ויאמר ארור כנען עבד עבדים יהיה לאחיו׃"
232,בְּרֵאשִׁית,1,9,26,"ויאמר ברוך יהוה אלהי שם ויהי כנען עבד למו׃"
233,בְּרֵאשִׁית,1,9,27,"יפת אלהים ליפת וישכן באהלי שם ויהי כנען עבד למו׃"
234,בְּרֵאשִׁית,1,9,28,"ויחי נח אחר המבול שלש מאות שנה וחמשים שנה׃"
235,בְּרֵאשִׁית,1,9,29,"ויהיו כל ימי נח תשע מאות שנה וחמשים שנה וימת׃"
236,בְּרֵאשִׁית,1,10,1,"¶ ואלה תולדת בני נח שם חם ויפת ויולדו להם בנים אחר המבול׃"
237,בְּרֵאשִׁית,1,10,2,"בני יפת גמר ומגוג ומדי ויון ותבל ומשך ותירס׃"
238,בְּרֵאשִׁית,1,10,3,"ובני גמר אשכנז וריפת ותגרמה׃"
239,בְּרֵאשִׁית,1,10,4,"ובני יון אלישה ותרשיש כתים ודדנים׃"
240,בְּרֵאשִׁית,1,10,5,"מאלה נפרדו איי הגוים בארצתם איש ללשנו למשפחתם בגויהם׃"
241,בְּרֵאשִׁית,1,10,6,"ובני חם כוש ומצרים ופוט וכנען׃"
242,בְּרֵאשִׁית,1,10,7,"ובני כוש סבא וחוילה וסבתה ורעמה וסבתכא ובני רעמה שבא ודדן׃"
243,בְּרֵאשִׁית,1,10,8,"וכוש ילד את נמרד הוא החל להיות גבר בארץ׃"
244,בְּרֵאשִׁית,1,10,9,"הוא היה גבר ציד לפני יהוה על כן יאמר כנמרד גבור ציד לפני יהוה׃"
245,בְּרֵאשִׁית,1,10,10,"ותהי ראשית ממלכתו בבל וארך ואכד וכלנה בארץ שנער׃"
246,בְּרֵאשִׁית,1,10,11,"מן הארץ ההוא יצא אשור ויבן את נינוה ואת רחבת עיר ואת כלח׃"
247,בְּרֵאשִׁית,1,10,12,"ואת רסן בין נינוה ובין כלח הוא העיר הגדלה׃"
248,בְּרֵאשִׁית,1,10,13,"ומצרים ילד את לודים ואת ענמים ואת להבים ואת נפתחים׃"
249,בְּרֵאשִׁית,1,10,14,"ואת פתרסים ואת כסלחים אשר יצאו משם פלשתים ואת כפתרים׃"
250,בְּרֵאשִׁית,1,10,15,"וכנען ילד את צידן בכרו ואת חת׃"
251,בְּרֵאשִׁית,1,10,16,"ואת היבוסי ואת האמרי ואת הגרגשי׃"
252,בְּרֵאשִׁית,1,10,17,"ואת החוי ואת הערקי ואת הסיני׃"
253,בְּרֵאשִׁית,1,10,18,"ואת הארודי ואת הצמרי ואת החמתי ואחר נפצו משפחות הכנעני׃"
254,בְּרֵאשִׁית,1,10,19,"ויהי גבול הכנעני מצידן באכה גררה עד עזה באכה סדמה ועמרה ואדמה וצבים עד לשע׃"
255,בְּרֵאשִׁית,1,10,20,"אלה בני חם למשפחתם ללשנתם בארצתם בגויהם׃"
256,בְּרֵאשִׁית,1,10,21,"ולשם ילד גם הוא אבי כל בני עבר אחי יפת הגדול׃"
257,בְּרֵאשִׁית,1,10,22,"בני שם עילם ואשור וארפכשד ולוד וארם׃"
258,בְּרֵאשִׁית,1,10,23,"ובני ארם עוץ וחול וגתר ומש׃"
259,בְּרֵאשִׁית,1,10,24,"וארפכשד ילד את שלח ושלח ילד את עבר׃"
260,בְּרֵאשִׁית,1,10,25,"ולעבר ילד שני בנים שם האחד פלג כי בימיו נפלגה הארץ ושם אחיו יקטן׃"
261,בְּרֵאשִׁית,1,10,26,"ויקטן ילד את אלמודד ואת שלף ואת חצרמות ואת ירח׃"
262,בְּרֵאשִׁית,1,10,27,"ואת הדורם ואת אוזל ואת דקלה׃"
263,בְּרֵאשִׁית,1,10,28,"ואת עובל ואת אבימאל ואת שבא׃"
264,בְּרֵאשִׁית,1,10,29,"ואת אופר ואת חוילה ואת יובב כל אלה בני יקטן׃"
265,בְּרֵאשִׁית,1,10,30,"ויהי מושבם ממשא באכה ספרה הר הקדם׃"
266,בְּרֵאשִׁית,1,10,31,"אלה בני שם למשפחתם ללשנתם בארצתם לגויהם׃"
267,בְּרֵאשִׁית,1,10,32,"אלה משפחת בני נח לתולדתם בגויהם ומאלה נפרדו הגוים בארץ אחר המבול׃"
268,בְּרֵאשִׁית,1,11,1,"¶ ויהי כל הארץ שפה אחת ודברים אחדים׃"
269,בְּרֵאשִׁית,1,11,2,"ויהי בנסעם מקדם וימצאו בקעה בארץ שנער וישבו שם׃"
270,בְּרֵאשִׁית,1,11,3,"ויאמרו איש אל רעהו הבה נלבנה לבנים ונשרפה לשרפה ותהי להם הלבנה לאבן והחמר היה להם לחמר׃"
271,בְּרֵאשִׁית,1,11,4,"ויאמרו הבה נבנה לנו עיר ומגדל וראשו בשמים ונעשה לנו שם פן נפוץ על פני כל הארץ׃"
272,בְּרֵאשִׁית,1,11,5,"וירד יהוה לראת את העיר ואת המגדל אשר בנו בני האדם׃"
273,בְּרֵאשִׁית,1,11,6,"ויאמר יהוה הן עם אחד ושפה אחת לכלם וזה החלם לעשות ועתה לא יבצר מהם כל אשר יזמו לעשות׃"
274,בְּרֵאשִׁית,1,11,7,"הבה נרדה ונבלה שם שפתם אשר לא ישמעו איש שפת רעהו׃"
275,בְּרֵאשִׁית,1,11,8,"ויפץ יהוה אתם משם על פני כל הארץ ויחדלו לבנת העיר׃"
276,בְּרֵאשִׁית,1,11,9,"על כן קרא שמה בבל כי שם בלל יהוה שפת כל הארץ ומשם הפיצם יהוה על פני כל הארץ׃"
277,בְּרֵאשִׁית,1,11,10,"אלה תולדת שם שם בן מאת שנה ויולד את ארפכשד שנתים אחר המבול׃"
278,בְּרֵאשִׁית,1,11,11,"ויחי שם אחרי הולידו את ארפכשד חמש מאות שנה ויולד בנים ובנות׃"
279,בְּרֵאשִׁית,1,11,12,"וארפכשד חי חמש ושלשים שנה ויולד את שלח׃"
280,בְּרֵאשִׁית,1,11,13,"ויחי ארפכשד אחרי הולידו את שלח שלש שנים וארבע מאות שנה ויולד בנים ובנות׃"
281,בְּרֵאשִׁית,1,11,14,"ושלח חי שלשים שנה ויולד את עבר׃"
282,בְּרֵאשִׁית,1,11,15,"ויחי שלח אחרי הולידו את עבר שלש שנים וארבע מאות שנה ויולד בנים ובנות׃"
283,בְּרֵאשִׁית,1,11,16,"ויחי עבר ארבע ושלשים שנה ויולד את פלג׃"
284,בְּרֵאשִׁית,1,11,17,"ויחי עבר אחרי הולידו את פלג שלשים שנה וארבע מאות שנה ויולד בנים ובנות׃"
285,בְּרֵאשִׁית,1,11,18,"ויחי פלג שלשים שנה ויולד את רעו׃"
286,בְּרֵאשִׁית,1,11,19,"ויחי פלג אחרי הולידו את רעו תשע שנים ומאתים שנה ויולד בנים ובנות׃"
287,בְּרֵאשִׁית,1,11,20,"ויחי רעו שתים ושלשים שנה ויולד את שרוג׃"
288,בְּרֵאשִׁית,1,11,21,"ויחי רעו אחרי הולידו את שרוג שבע שנים ומאתים שנה ויולד בנים ובנות׃"
289,בְּרֵאשִׁית,1,11,22,"ויחי שרוג שלשים שנה ויולד את נחור׃"
290,בְּרֵאשִׁית,1,11,23,"ויחי שרוג אחרי הולידו את נחור מאתים שנה ויולד בנים ובנות׃"
291,בְּרֵאשִׁית,1,11,24,"ויחי נחור תשע ועשרים שנה ויולד את תרח׃"
292,בְּרֵאשִׁית,1,11,25,"ויחי נחור אחרי הולידו את תרח תשע עשרה שנה ומאת שנה ויולד בנים ובנות׃"
293,בְּרֵאשִׁית,1,11,26,"ויחי תרח שבעים שנה ויולד את אברם את נחור ואת הרן׃"
294,בְּרֵאשִׁית,1,11,27,"ואלה תולדת תרח תרח הוליד את אברם את נחור ואת הרן והרן הוליד את לוט׃"
295,בְּרֵאשִׁית,1,11,28,"וימת הרן על פני תרח אביו בארץ מולדתו באור כשדים׃"
296,בְּרֵאשִׁית,1,11,29,"ויקח אברם ונחור להם נשים שם אשת אברם שרי ושם אשת נחור מלכה בת הרן אבי מלכה ואבי יסכה׃"
297,בְּרֵאשִׁית,1,11,30,"ותהי שרי עקרה אין לה ולד׃"
298,בְּרֵאשִׁית,1,11,31,"ויקח תרח את אברם בנו ואת לוט בן הרן בן בנו ואת שרי כלתו אשת אברם בנו ויצאו אתם מאור כשדים ללכת ארצה כנען ויבאו עד חרן וישבו שם׃"
299,בְּרֵאשִׁית,1,11,32,"ויהיו ימי תרח חמש שנים ומאתים שנה וימת תרח בחרן׃"
300,בְּרֵאשִׁית,1,12,1,"¶ ויאמר יהוה אל אברם לך לך מארצך וממולדתך ומבית אביך אל הארץ אשר אראך׃"
301,בְּרֵאשִׁית,1,12,2,"ואעשך לגוי גדול ואברכך ואגדלה שמך והיה ברכה׃"
302,בְּרֵאשִׁית,1,12,3,"ואברכה מברכיך ומקללך אאר ונברכו בך כל משפחת האדמה׃"
303,בְּרֵאשִׁית,1,12,4,"וילך אברם כאשר דבר אליו יהוה וילך אתו לוט ואברם בן חמש שנים ושבעים שנה בצאתו מחרן׃"
304,בְּרֵאשִׁית,1,12,5,"ויקח אברם את שרי אשתו ואת לוט בן אחיו ואת כל רכושם אשר רכשו ואת הנפש אשר עשו בחרן ויצאו ללכת ארצה כנען ויבאו ארצה כנען׃"
305,בְּרֵאשִׁית,1,12,6,"ויעבר אברם בארץ עד מקום שכם עד אלון מורה והכנעני אז בארץ׃"
306,בְּרֵאשִׁית,1,12,7,"וירא יהוה אל אברם ויאמר לזרעך אתן את הארץ הזאת ויבן שם מזבח ליהוה הנראה אליו׃"
307,בְּרֵאשִׁית,1,12,8,"ויעתק משם ההרה מקדם לבית אל ויט אהלה בית אל מים והעי מקדם ויבן שם מזבח ליהוה ויקרא בשם יהוה׃"
308,בְּרֵאשִׁית,1,12,9,"ויסע אברם הלוך ונסוע הנגבה׃"
309,בְּרֵאשִׁית,1,12,10,"ויהי רעב בארץ וירד אברם מצרימה לגור שם כי כבד הרעב בארץ׃"
310,בְּרֵאשִׁית,1,12,11,"ויהי כאשר הקריב לבוא מצרימה ויאמר אל שרי אשתו הנה נא ידעתי כי אשה יפת מראה את׃"
